x_km,y_km,logK_true,n_true,h_true
5,48.25,5.13305224575362,0.335814240398643,14.187193414291
5,48.5,5.11303098496064,0.333675006554829,14.1681014306593
5,48.75,5.08739768409206,0.331168446537603,14.1499452995293
5,49,5.05733422937503,0.328389098714299,14.1326731684425
5,49.25,5.02392710347504,0.325422588307536,14.1162649513163
5,49.5,4.98813067361161,0.322345173563273,14.1007266465621
5,49.75,4.95075985150571,0.319222374108967,14.0860829002361
5,50,4.91245668938394,0.316105634214971,14.0723675146489
5,50.25,4.8737056620166,0.313035101694276,14.0596139349822
5,50.5,4.83489255470204,0.310041945145564,14.0478512903013
5,50.75,4.79631129706857,0.307150975595957,14.0371124578459
5,51,4.7582118267195,0.304381208800719,14.0274556324035
5,51.25,4.72081682175068,0.301748681915843,14.018984251835
5,51.5,4.68445500409468,0.299275092005398,14.011832914511
5,51.75,4.64946236587688,0.296979458792596,14.0061188777808
5,52,4.61626600731897,0.294886002475732,14.0018834464278
5.25,21.75,4.57392167528153,0.290782582243973,20.089371427962
5.25,22,4.51393832953367,0.286192114767906,20.1472481127048
5.25,22.25,4.45285149996529,0.281768799259386,20.2335434384607
5.25,22.5,4.39215396058569,0.277635785668024,20.3435877096368
5.25,22.75,4.33332861083687,0.273904704143563,20.4280540747916
5.25,23,4.27787464140462,0.270676971827632,20.5041756734594
5.25,23.25,4.22717316737941,0.268034735461657,20.5788975342248
5.25,23.5,4.18242141295516,0.266038112644001,20.6533211943468
5.25,23.75,4.14456391939672,0.264722275823907,20.7253836588637
5.25,24,4.11422754357037,0.264095339944385,20.7947586122931
5.25,24.25,4.09173342920516,0.264139664649206,20.8610721177903
5.25,24.5,4.07701361505001,0.264807462508117,20.9233962422131
5.25,24.75,4.06965565815123,0.266025786837227,20.9803698274029
5.25,25,4.06897515647979,0.267701206559132,21.0304380596661
5.25,25.25,4.07404619876935,0.269722143743923,21.0720932226902
5.25,25.5,4.08375750467404,0.271964068745918,21.1041451006658
5.25,25.75,4.09693186638872,0.274299237378199,21.1260707776285
5.25,26,4.11237840873568,0.276601087804076,21.1378645873988
5.25,26.25,4.12887102731434,0.278746889026013,21.1399217697772
5.25,26.5,4.14534606642745,0.280631836824392,21.1329843346501
5.25,26.75,4.16080145171362,0.282163805819198,21.1180854200837
5.25,27,4.17441451898416,0.283276861752506,21.0964616096178
5.25,27.25,4.18553844885028,0.283928203053951,21.0694429964524
5.25,27.5,4.19362935374858,0.284095168058183,21.038354624848
5.25,27.75,4.1983670824687,0.283783483539559,21.0044430001262
5.25,28,4.199595261652,0.283020590703251,20.9688289636557
5.25,28.25,4.19730400410418,0.281853268185192,20.9324829794734
5.25,28.5,4.19164596436932,0.280346969704465,20.8962207146915
5.25,28.75,4.18293874580955,0.278580731528673,20.8607148240735
5.25,29,4.17161059557343,0.276643312486747,20.8265154687065
5.25,29.25,4.15815692817753,0.274626851502382,20.7940718875034
5.25,29.5,4.14316590843944,0.272623656843433,20.7637498015155
5.25,29.75,4.12726276235925,0.270723597108802,20.735839141033
5.25,30,4.11107800294798,0.269008314375982,20.7105482105494
5.25,30.25,4.09517008405875,0.26754470993185,20.6879844640354
5.25,30.5,4.08008775446668,0.266389731032828,20.6681266783045
5.25,30.75,4.06623575548122,0.265579384277284,20.6507940123232
5.25,31,4.05394515939985,0.265134674812783,20.6356193422768
5.25,31.25,4.04338495291363,0.265054691990058,20.6220343924288
5.25,31.5,4.03466976788456,0.265325577049526,20.6092715608566
5.25,31.75,4.02781224863694,0.265917345808333,20.5963844815066
5.25,32,4.02275759273597,0.266787943943831,20.58228504861
5.25,32.25,4.01946293941726,0.267889206872426,20.5657928497657
5.25,32.5,4.01787949775229,0.269168293996123,20.5456895323844
5.25,32.75,4.01800068581896,0.270572003415828,20.5207703607499
5.25,33,4.01991594713978,0.272054438114962,20.4898881640862
5.25,33.25,4.02382229794028,0.273578383583295,20.4519863037679
5.25,33.5,4.02999074396598,0.275117639196444,20.4061149368998
5.25,33.75,4.03874627188826,0.276656519588018,20.3514316866359
5.25,34,4.05049070736447,0.278193575261012,20.2872086841517
5.25,34.25,4.06565086367394,0.279740199755133,20.2128657915256
5.25,34.5,4.08464370534982,0.281318107864878,20.1280242159148
5.25,34.75,4.10784104422175,0.282957225833089,20.0325611403157
5.25,35,4.13547114530857,0.28468981902873,19.9266408351755
5.25,35.25,4.16767468254821,0.286552178098287,19.8107157927338
5.25,35.5,4.20441816996129,0.288576952020326,19.6855102298008
5.25,35.75,4.24545689637321,0.290787891686952,19.5519896911062
5.25,36,4.29034317032603,0.293200250419624,19.4113216084181
5.25,36.25,4.3383847477428,0.295811201849194,19.2648216172157
5.25,36.5,4.38870364406234,0.298603180377787,19.1138846617907
5.25,36.75,4.44018324989473,0.301537552683746,18.9599040307574
5.25,37,4.49154106795966,0.304554240312379,18.804194820893
5.25,37.25,4.5413873875621,0.307575845086785,18.6479477311136
5.25,37.5,4.58820396283123,0.310503953184621,18.4921926780882
5.25,37.75,4.63049133410945,0.313229263696925,18.3377648482621
5.25,38,4.66675187541652,0.315630905973153,18.1852775516814
5.25,38.25,4.69562381181137,0.317588627839256,18.0351122996858
5.25,38.5,4.71591934403799,0.318987581202969,17.8874322248826
5.25,38.75,4.72665073032362,0.319725497450626,17.7422035174802
5.25,39,4.72717732127216,0.319725066653766,17.5992255032552
5.25,39.25,4.71716069693833,0.318936424562997,17.4581611378458
5.25,39.5,4.69667747751381,0.317346900704974,17.3185653802619
5.25,39.75,4.66620146898373,0.314982772498671,17.1799165053868
5.25,40,4.62663552955418,0.311911230794757,17.0416484980758
5.25,40.25,4.57931161815775,0.308240324672104,16.9031902672673
5.25,40.5,4.52592039840635,0.304109721363505,16.7640088144642
5.25,40.75,4.46853772279661,0.299690887091173,16.623661683089
5.25,41,4.40955048177638,0.295177078666422,16.481860511059
5.25,41.25,4.35151072489425,0.290768227919684,16.3385329416909
5.25,41.5,4.29709192635282,0.28666541225156,16.1938809160932
5.25,41.75,4.24894793404239,0.283059930991634,16.0484277056515
5.25,42,4.20953386510073,0.280119770549446,15.9030336053536
5.25,42.25,4.18101678076449,0.277985774496716,15.7588733338158
5.25,42.5,4.16511819018472,0.276762635317759,15.6173698603033
5.25,42.75,4.16299118400626,0.276514594064205,15.4800826734169
5.25,43,4.17520516666953,0.277266670770679,15.3485700604752
5.25,43.25,4.20165253645393,0.27899994252948,15.224243840312
5.25,43.5,4.24158968193218,0.281655387027523,15.1082403602855
5.25,43.75,4.29376200467091,0.285141846514077,15.0013367525403
5.25,44,4.35640451983752,0.289334940509152,14.9039162009164
5.25,44.25,4.4274043138358,0.294086206941498,14.815981025833
5.25,44.5,4.50444829072172,0.299232174287579,14.7372087730879
5.25,44.75,4.58502544578082,0.304595188691779,14.6670275900611
5.25,45,4.66671085329747,0.310001366193626,14.6047007707668
5.25,45.25,4.74708668134795,0.315276382508185,14.5494053607388
5.25,45.5,4.82391237122298,0.320257410327888,14.5002943997626
5.25,45.75,4.89515377638441,0.324796982257659,14.4565447747881
5.25,46,4.95913007094292,0.328775198418134,14.4173899789667
5.25,46.25,5.01443847099707,0.332091750908788,14.3821385500311
5.25,46.5,5.06007987241611,0.334677976452241,14.3501816202424
5.25,46.75,5.09545282868693,0.336496448491336,14.3209946721973
5.25,47,5.12032990935026,0.337537159906826,14.2941337873812
5.25,47.25,5.13486420696149,0.337820062970085,14.2692294196756
5.25,47.5,5.13953807172775,0.337390025884256,14.2459791671269
5.25,47.75,5.13511125848734,0.33631214567523,14.2241400977025
5.25,48,5.1225700010463,0.334668369120055,14.2035214358404
5.25,48.25,5.10304961850773,0.33255067362223,14.1839776992071
5.25,48.5,5.07771407619824,0.330053667325616,14.1654017708306
5.25,48.75,5.04774349609535,0.327270710165429,14.147718609164
5.25,49,5.01424627868563,0.324290489949054,14.1308797248512
5.25,49.25,4.97819874336348,0.321190140227937,14.1148575923332
5.25,49.5,4.94042440630606,0.318035716692525,14.0996399397458
5.25,49.75,4.90160320387172,0.314882123179366,14.0852238374787
5.25,50,4.86225564062126,0.311771201310218,14.0716097972751
5.25,50.25,4.82277228710796,0.308735253427495,14.058798162427
5.25,50.5,4.78348130620391,0.305800178304192,14.0467936324387
5.25,50.75,4.7446581557783,0.30298793947718,14.0356266617468
5.25,51,4.70657616649456,0.300317572837317,14.0254003682373
5.25,51.25,4.66951398715484,0.297807194538219,14.0163501112647
5.25,51.5,4.6338730184785,0.295481475715299,14.0088229107433
5.25,51.75,4.60007432505335,0.293363263051676,14.0032006494999
5.25,52,4.56862188887946,0.291479910464004,14.0008575624724
5.5,21,4.7139851808781,0.301652733918312,19.7682661276845
5.5,21.25,4.65947736842933,0.297012278097472,19.8286957764763
5.5,21.5,4.60077148927627,0.292255088871912,19.91847883351
5.5,21.75,4.53915195799916,0.287510766787106,20.0322368653053
5.5,22,4.47605955256269,0.282911670132322,20.1227355063475
5.5,22.25,4.41302318911912,0.278585283068782,20.2154069865322
5.5,22.5,4.35161962214008,0.274650737801608,20.3129352767776
5.5,22.75,4.29336027918548,0.271211283483852,20.4031322317206
5.5,23,4.23969944585235,0.268355061703651,20.4878896080485
5.5,23.25,4.19190035876773,0.266146835066735,20.5699421080864
5.5,23.5,4.15097279640452,0.264625872418057,20.6503163105541
5.5,23.75,4.11761297004466,0.263803781073374,20.72862142419
5.5,24,4.09216145519183,0.263663725067866,20.8043993275968
5.5,24.25,4.07463207049306,0.264162800774794,20.8769720189612
5.5,24.5,4.06466212092078,0.26522961492571,20.9452718532584
5.5,24.75,4.06157819260412,0.266770418157446,21.0078787138466
5.5,25,4.06448503645941,0.268675043605291,21.0631751068461
5.5,25.25,4.07230725859088,0.270820324632276,21.1095571396502
5.5,25.5,4.08385415739089,0.273076313079113,21.145675575015
5.5,25.75,4.09792711140654,0.275315689341058,21.170662311803
5.5,26,4.11336693161283,0.27741835197116,21.1841946784902
5.5,26.25,4.12903029096302,0.279273840070731,21.1864972653374
5.5,26.5,4.14396116854446,0.280793824085067,21.1783054348844
5.5,26.75,4.15729005466826,0.281906441050746,21.1607822883849
5.5,27,4.16833934518027,0.282568025710163,21.1353920363724
5.5,27.25,4.17661107646393,0.282758988410099,21.1037522696506
5.5,27.5,4.18171702539517,0.282480021025353,21.0674943575128
5.5,27.75,4.18348635695997,0.281758579514821,21.0281532872106
5.5,28,4.18190403084667,0.280641432495235,20.9870959654842
5.5,28.25,4.17709495559812,0.279191793373051,20.9454860454726
5.5,28.5,4.16933049451177,0.277487516298824,20.9042814332973
5.5,28.75,4.15902838546677,0.275615965531001,20.8642568957994
5.5,29,4.14669333514073,0.273669637270465,20.8260402211932
5.5,29.25,4.13287389592329,0.271740125397788,20.7901500796655
5.5,29.5,4.11817553840005,0.269914696711936,20.7570264863508
5.5,29.75,4.10320694079702,0.268274051441687,20.7270451405492
5.5,30,4.08854540407612,0.266887015066766,20.7005101482328
5.5,30.25,4.07466850244249,0.265805193334783,20.6776257868604
5.5,30.5,4.06201329236652,0.265067805721332,20.6584546141843
5.5,30.75,4.05086162970237,0.264692632592401,20.6428712763931
5.5,31,4.04141451982454,0.264682288037651,20.630523379235
5.5,31.25,4.03372583691704,0.265019213616875,20.6208097275142
5.5,31.5,4.02781387026305,0.265674968067522,20.6128816020799
5.5,31.75,4.02362514567846,0.266608203221044,20.6056680525592
5.5,32,4.02107677277525,0.267769361374417,20.5979210887492
5.5,32.25,4.02013259728656,0.269106838975114,20.5882743697112
5.5,32.5,4.02078552417291,0.270568616592146,20.5753069039359
5.5,32.75,4.02309666249345,0.272106189454407,20.557603888727
5.5,33,4.02723693939142,0.273681378338662,20.5338094963121
5.5,33.25,4.03348760781741,0.275267041611228,20.5026687737477
5.5,33.5,4.04219800479049,0.276848428600317,20.4630572231065
5.5,33.75,4.05375713945408,0.278421867073331,20.4140008383124
5.5,34,4.06860454925677,0.279997275952491,20.3546968619213
5.5,34.25,4.08717207748269,0.281595733920245,20.284543138715
5.5,34.5,4.1098486918968,0.283246532663799,20.2031735126012
5.5,34.75,4.13694178262215,0.284984280986907,20.1104902264826
5.5,35,4.16858668928068,0.286843004459936,20.0066801977702
5.5,35.25,4.20479571048762,0.288856951829354,19.8922128562527
5.5,35.5,4.24538381225675,0.291053365628619,19.7678232900564
5.5,35.75,4.28993945162484,0.293447469906896,19.6344795043797
5.5,36,4.33783699754092,0.296042691946053,19.4933389755268
5.5,36.25,4.3882102279852,0.29882224085011,19.3456941667802
5.5,36.5,4.44001338005082,0.301752454823114,19.192910182987
5.5,36.75,4.4919872909142,0.3047780022511,19.0363577786384
5.5,37,4.54273594619268,0.307822393060829,18.8773492289629
5.5,37.25,4.59079235462227,0.310793081801618,18.7170905211315
5.5,37.5,4.63461222448331,0.313579721597059,18.5566402263289
5.5,37.75,4.67271509447444,0.316064806672291,18.396876181112
5.5,38,4.70368014788866,0.318124961489262,18.2384717151354
5.5,38.25,4.72627399534377,0.319643391902544,18.0818835872795
5.5,38.5,4.73948732680041,0.320515458006789,17.9273565254599
5.5,38.75,4.7425613980283,0.320655902082463,17.7749344404677
5.5,39,4.73511891696247,0.320010312983357,17.6244830175017
5.5,39.25,4.71711921627315,0.318556879261567,17.4757174754524
5.5,39.5,4.68895535675945,0.316314399035492,17.3282332046391
5.5,39.75,4.65142671912906,0.31334198341318,17.1815431329668
5.5,40,4.60575783887509,0.309738995176305,17.035119088334
5.5,40.25,4.55358320909741,0.305642511518393,16.8884417792843
5.5,40.5,4.49686735066952,0.301216638579832,16.7410554716303
5.5,40.75,4.43790973081517,0.296650360595321,16.5926311002515
5.5,41,4.37925428745428,0.292146407907609,16.4430371891925
5.5,41.25,4.32353400201034,0.287906108661341,16.292403457161
5.5,41.5,4.273404268674,0.28412318620753,16.1411719745942
5.5,41.75,4.23139501153615,0.280973614287173,15.9901260943434
5.5,42,4.19972891938257,0.278603278829467,15.8403776007727
5.5,42.25,4.18023778362739,0.277125404147502,15.6933086296667
5.5,42.5,4.17422282683613,0.276613380251235,15.5504699710551
5.5,42.75,4.18236199661567,0.277098207890901,15.4134427318546
5.5,43,4.20472351638785,0.278571175927485,15.2836903778458
5.5,43.25,4.24071810346802,0.280981430218785,15.1624236302078
5.5,43.5,4.28916762930598,0.2842408057189,15.050499861852
5.5,43.75,4.34845081917042,0.288232780980626,14.9483777191989
5.5,44,4.4165253151436,0.292812646875263,14.8561220468845
5.5,44.25,4.4910912584851,0.297817058865655,14.7734497917256
5.5,44.5,4.56973661050429,0.303073420933902,14.6998067092219
5.5,44.75,4.64994113376606,0.308401196571218,14.6344513828329
5.5,45,4.72933506885395,0.313628835242035,14.5765378289649
5.5,45.25,4.80563074903858,0.318590439656901,14.525185687866
5.5,45.5,4.87677441538835,0.323136690271653,14.4795315787765
5.5,45.75,4.94097062311693,0.32713823752909,14.4387653919671
5.5,46,4.99681132848233,0.330496399742823,14.4021527125356
5.5,46.25,5.04320044699913,0.333135237108652,14.3690450906503
5.5,46.5,5.07946033911573,0.335011756038517,14.3388817576448
5.5,46.75,5.10530838202401,0.336113954091889,14.3111872441314
5.5,47,5.12082341774848,0.336456355126459,14.2855651815984
5.5,47.25,5.12643174991796,0.336080626935622,14.2616907657159
5.5,47.5,5.12284628470208,0.335049791847208,14.2393028706588
5.5,47.75,5.11100074866217,0.333442574031783,14.2181960016546
5.5,48,5.09199038070927,0.33134927583157,14.1982124327022
5.5,48.25,5.06699512866232,0.328865180524645,14.1792343924698
5.5,48.5,5.03716712056496,0.326083642609007,14.1611757423717
5.5,48.75,5.00361812966944,0.323092582591303,14.1439739250639
5.5,49,4.9673511567808,0.319972218484529,14.1275828587896
5.5,49.25,4.9292155906638,0.316789762340414,14.1119666594413
5.5,49.5,4.88990337018904,0.313600875115643,14.0970943014206
5.5,49.75,4.84997384444496,0.310450792500567,14.0829349331998
5.5,50,4.80985327121991,0.307373624234292,14.0694534788592
5.5,50.25,4.76987435766333,0.304396309470389,14.0566079030432
5.5,50.5,4.73034719883469,0.301542157641075,14.0443538860702
5.5,50.75,4.69156731269823,0.298832859215219,14.0326719723801
5.5,51,4.65386296040747,0.296289519133149,14.0216549356318
5.5,51.25,4.61759044200608,0.293933672318907,14.0117029213416
5.5,51.5,4.58323166614039,0.291793379764485,14.0034671477141
5.75,20.25,4.83474465152025,0.311817108162411,19.434371930136
5.75,20.5,4.79236993775116,0.307776864095146,19.4970917730378
5.75,20.75,4.74320287410356,0.303342729697524,19.59037340149
5.75,21,4.68819245077997,0.298629779835347,19.7087150655628
5.75,21.25,4.62850688792962,0.293766742957914,19.803229220373
5.75,21.5,4.56551596378397,0.288890074386044,19.9003222212033
5.75,21.75,4.50067111841767,0.284134356947402,20.0031669605597
5.75,22,4.43554259638234,0.279632222153694,20.1009177398674
5.75,22.25,4.3717432960751,0.275506973669291,20.1975983038397
5.75,22.5,4.31087253565701,0.271868692446373,20.2942320445926
5.75,22.75,4.2543986872477,0.268807242042012,20.3877526170339
5.75,23,4.20365472210498,0.266392815496277,20.4780545369996
5.75,23.25,4.15971248044013,0.264668783766545,20.566049588361
5.75,23.5,4.12333179971857,0.263650513021968,20.6523113726869
5.75,23.75,4.0949174005876,0.263324269842848,20.7367930337605
5.75,24,4.07450436864278,0.263647932714163,20.8190815767595
5.75,24.25,4.06180611230128,0.264554541554307,20.8983946409435
5.75,24.5,4.05619667868588,0.265951840973531,20.9735321594066
5.75,24.75,4.05679186834363,0.267729377284679,21.0429091702426
5.75,25,4.06254711052561,0.269765422069978,21.1046784526356
5.75,25.25,4.07230316231341,0.271931145702659,21.1569273948183
5.75,25.5,4.08485197317147,0.274097379255901,21.1979253317714
5.75,25.75,4.0990280007016,0.276143331500085,21.2263750772622
5.75,26,4.11374741328892,0.27796093147346,21.2415982304132
5.75,26.25,4.12798195604254,0.279456726004653,21.2436365415717
5.75,26.5,4.14090467826269,0.280562480096463,21.2332511389036
5.75,26.75,4.1517918040794,0.281229037310161,21.2118185807509
5.75,27,4.16011626335458,0.281436100817893,21.1811494924056
5.75,27.25,4.16552928021435,0.281187153403383,21.1432752460219
5.75,27.5,4.16779479488789,0.280504956971399,21.1002461617352
5.75,27.75,4.16688388621711,0.279436340229621,21.053972885904
5.75,28,4.16291272755695,0.278044238349252,21.0061252992957
5.75,28.25,4.15612662775083,0.276404418994146,20.9580872801035
5.75,28.5,4.14689708445376,0.274602795862826,20.9109607984297
5.75,28.75,4.1357176708782,0.272730388175157,20.8656073216397
5.75,29,4.12314042609773,0.270878689979313,20.8227096128482
5.75,29.25,4.10973260501806,0.269134099255879,20.782836111407
5.75,29.5,4.09607965912865,0.267574556288772,20.746492735482
5.75,29.75,4.0827354484375,0.266267832109552,20.7141481085329
5.75,30,4.07018889136836,0.265266962859446,20.6862239513801
5.75,30.25,4.05880797136962,0.264606210684474,20.6630520837046
5.75,30.5,4.0488993992936,0.264306103684683,20.6448096456811
5.75,30.75,4.04061628182651,0.264366374630921,20.6314484689545
5.75,31,4.03403731036425,0.264772579669985,20.6226364838811
5.75,31.25,4.02912163395523,0.265492884454491,20.617725744391
5.75,31.5,4.02582073162354,0.2664874571463,20.6157537615802
5.75,31.75,4.02405126542527,0.267707426100544,20.6154774046923
5.75,32,4.02373972353418,0.269099873531282,20.6154322839174
5.75,32.25,4.02489091630263,0.270613861367347,20.6140075649762
5.75,32.5,4.02756723704126,0.272201961620499,20.6095254512353
5.75,32.75,4.03191633327968,0.27382354788461,20.6003163038799
5.75,33,4.03819914947143,0.275450520313031,20.584783576514
5.75,33.25,4.04677937601794,0.277067237507845,20.5614562934552
5.75,33.5,4.05807372054152,0.278670866741546,20.5290291648104
5.75,33.75,4.07251671556503,0.280269304729598,20.4863927495621
5.75,34,4.09056136695039,0.281882561083699,20.4326592189219
5.75,34.25,4.11261747168395,0.283539490935348,20.3671875499326
5.75,34.5,4.13901760214906,0.285274542853459,20.2896069712233
5.75,34.75,4.16997738631055,0.287124277467061,20.1998344560265
5.75,35,4.20551471321304,0.28912158543818,20.0980788674574
5.75,35.25,4.24549367853129,0.291295797736765,19.9848314275014
5.75,35.5,4.28956345134231,0.293666007179926,19.8608444544329
5.75,35.75,4.33713809376766,0.296236440821669,19.7270960171792
5.75,36,4.38741428674736,0.298996660390301,19.5847453366714
5.75,36.25,4.43935992613228,0.301914450593991,19.435080359274
5.75,36.5,4.4917781584994,0.304939356878562,19.279461394075
5.75,36.75,4.54329140271142,0.307999500384479,19.119262862677
5.75,37,4.592421659984,0.311003167655901,18.9558165445763
5.75,37.25,4.6376618879257,0.313844923589322,18.7903652657119
5.75,37.5,4.67748296470859,0.316405807148443,18.6240205032082
5.75,37.75,4.71046727929521,0.318564422922675,18.457727344499
5.75,38,4.73531456128149,0.320199931644162,18.2922382959034
5.75,38.25,4.75096125058824,0.321204466637386,18.1280964677317
5.75,38.5,4.75661416388606,0.321489096982769,17.9656328073398
5.75,38.75,4.75177512275156,0.320990667137771,17.8049703657468
5.75,39,4.73635421001007,0.319681874338105,17.6460423480146
5.75,39.25,4.71062389424295,0.317571912457196,17.4886192490476
5.75,39.5,4.6752988529799,0.314712348695239,17.3323432798031
5.75,39.75,4.63149892372542,0.311194666822443,17.1767730766686
5.75,40,4.5807540654207,0.307148092395656,17.0214352415456
5.75,40.25,4.52497346125017,0.302734719104132,16.8658859364846
5.75,40.5,4.46635538963936,0.298137637123966,16.7097770808393
5.75,40.75,4.40736988858227,0.293556827247842,16.5529285868382
5.75,41,4.35065210495512,0.289197384880501,16.3954028746013
5.75,41.25,4.29883840014497,0.285254824093564,16.2375639816922
5.75,41.5,4.25448033098278,0.281908714367094,16.0801134684022
5.75,41.75,4.21989506566015,0.279313699747021,15.9240927692091
5.75,42,4.19698951116792,0.277588747188216,15.7708356530318
5.75,42.25,4.18719028075414,0.2768159991411,15.6218735924599
5.75,42.5,4.19133079388903,0.277035569667105,15.4788042800912
5.75,42.75,4.20959424161347,0.278244742182984,15.343138837483
5.75,43,4.2415578715591,0.2804020160002,15.216159092096
5.75,43.25,4.2861873788237,0.283426756145578,15.0988068964747
5.75,43.5,4.34192787527795,0.287204880701213,14.9916209130228
5.75,43.75,4.40686175354198,0.291598525196528,14.8947314025575
5.75,44,4.47874556834812,0.296447322568925,14.8079002149927
5.75,44.25,4.5551682457126,0.301578115710712,14.7305911186591
5.75,44.5,4.63368988114611,0.306814430314185,14.66205792624
5.75,44.75,4.71184624903976,0.311978140719533,14.6014294503008
5.75,45,4.78738152512154,0.316905165490034,14.547785099331
5.75,45.25,4.8581896404513,0.321442806294914,14.5002141656516
5.75,45.5,4.92244766185949,0.325459478509065,14.457855789944
5.75,45.75,4.97863447163723,0.328847433174004,14.419924537252
5.75,46,5.02564036181264,0.331531732764264,14.3857239824737
5.75,46.25,5.06268998398273,0.3334622464412,14.3546504727802
5.75,46.5,5.0894273166724,0.334621806918151,14.3261905207975
5.75,46.75,5.10587526814334,0.335022771364671,14.2999155525728
5.75,47,5.11239159245115,0.3347018847447,14.2754742083672
5.75,47.25,5.10963632750389,0.333719174296528,14.252584145649
5.75,47.5,5.09850327237022,0.33215162277754,14.2310239223842
5.75,47.75,5.08004490696538,0.330086941893767,14.2106248232844
5.75,48,5.05540913231338,0.327619101364072,14.1912625195624
5.75,48.25,5.02576761335719,0.324842329251095,14.1728480942309
5.75,48.5,4.99221574095634,0.321845061957035,14.1553177446315
5.75,48.75,4.95576475887916,0.318707166969326,14.1386221401617
5.75,49,4.91729471152971,0.315498964008179,14.1227171572344
5.75,49.25,4.87752663498368,0.312277548923699,14.1075571340723
5.75,49.5,4.83703483271992,0.309089145023324,14.0930906273326
5.75,49.75,4.79628481138419,0.305971203040803,14.0792572833644
5.75,50,4.75564445538483,0.302952591026613,14.0659836239534
5.75,50.25,4.71542850716516,0.300057617126382,14.0531758676607
5.75,50.5,4.67596729073285,0.297309548402883,14.0407095344816
5.75,50.75,4.63760872211634,0.294731895619929,14.0284252926033
5.75,51,4.60075719502942,0.292349124039045,14.0162131832366
5.75,51.25,4.56585492142762,0.290186589731037,14.0047162347778
6,19.5,4.92223341434294,0.31986278485511,19.0954413710943
6,19.75,4.89698714709917,0.316977500015526,19.1578111098033
6,20,4.86324074764449,0.313483705845429,19.2518815186
6,20.25,4.82150715975931,0.309460904566196,19.372571722222
6,20.5,4.77252625980574,0.305009431805645,19.4698814185061
6,20.75,4.71728155156338,0.30024782021211,19.5706040786698
6,21,4.65692826013954,0.29530424775781,19.6778144816697
6,21.25,4.59282371967058,0.290316521102642,19.7802563719306
6,21.5,4.52649841585003,0.285425718807789,19.8821292514226
6,21.75,4.45953589622538,0.280766878669287,19.9847687792866
6,22,4.39358709554169,0.276468008982957,20.0856736012751
6,22.25,4.33028675353874,0.272643128868511,20.1852359194759
6,22.5,4.27118487478123,0.269388258503428,20.2836308501827
6,22.75,4.21763072545333,0.266775242439434,20.3800817595032
6,23,4.17076309558484,0.264852399296814,20.4745145763563
6,23.25,4.13140108383232,0.263638791571546,20.567348071858
6,23.5,4.10001210513338,0.26312421330182,20.6589607818933
6,23.75,4.07669164488106,0.263269396004949,20.7494054364313
6,24,4.06117737493276,0.264008263682947,20.8383406674414
6,24.25,4.05291464206006,0.265252635741909,20.9249626038901
6,24.5,4.05106551420707,0.26689357667424,21.0079509872709
6,24.75,4.05459755120368,0.268809176260895,21.0854795005291
6,25,4.06238276561275,0.270872087421882,21.1553138968964
6,25.25,4.07324097444678,0.272954077601732,21.2150094132541
6,25.5,4.08600085566879,0.274932845377491,21.2622014062387
6,25.75,4.09957351053981,0.276699716526299,21.2949513790238
6,26,4.11298238782828,0.278163367266251,21.3120761196354
6,26.25,4.12533529966262,0.279250967803227,21.3133743640861
6,26.5,4.13594638187818,0.279916731513229,21.2996764178496
6,26.75,4.14424312074286,0.280135304182657,21.2727058357079
6,27,4.14984875552691,0.279909540673899,21.234805852969
6,27.25,4.15255972080317,0.27926462305875,21.1886173283415
6,27.5,4.15228482256461,0.278242983399849,21.1367811315366
6,27.75,4.14912601407521,0.276907527883299,21.0817113259645
6,28,4.14331624703557,0.275333429767155,21.025457168599
6,28.25,4.13520166402723,0.273604561318604,20.9696495805515
6,28.5,4.12522934755191,0.27181019627269,20.9155204867312
6,28.75,4.11393821755686,0.270040202162902,20.86397668808
6,29,4.10189275549251,0.268380428737555,20.8157040851173
6,29.25,4.08964040041085,0.266907768017351,20.7712758649629
6,29.5,4.07770803825332,0.265687129093491,20.731239861283
6,29.75,4.06655904209921,0.264770408827934,20.6961621524153
6,30,4.0565655828633,0.264192891290579,20.6666137395576
6,30.25,4.04796800084812,0.26397059725198,20.6431030227466
6,30.5,4.04093761658193,0.264105630898503,20.6259732492843
6,30.75,4.03550758780137,0.26458106702529,20.6152923642724
6,31,4.03165594989256,0.265367847206208,20.6107640586073
6,31.25,4.02927859083666,0.266423138090784,20.6116810548994
6,31.5,4.02829702187652,0.267699562448646,20.6169282041727
6,31.75,4.02863683564585,0.269144892180726,20.6250312742711
6,32,4.03026944023736,0.270706984830323,20.6342391729644
6,32.25,4.03326931701622,0.272339348558028,20.642623870889
6,32.5,4.03778795656114,0.274002317403459,20.6481834712286
6,32.75,4.04406888840924,0.275665519083997,20.6489373344801
6,33,4.05246202839373,0.277312378184753,20.6430064853557
6,33.25,4.06340301321468,0.278939238646558,20.6286774479896
6,33.5,4.07735775959622,0.280554765041907,20.6044505493414
6,33.75,4.09478243818118,0.282177201119809,20.5690750049513
6,34,4.1161160170715,0.283834752918739,20.5215745912191
6,34.25,4.14171790135741,0.285561701821929,20.4612666975219
6,34.5,4.17183642094483,0.287394962332598,20.3877747078772
6,34.75,4.20657029740441,0.289370205857324,20.3010321978656
6,35,4.2457988603828,0.291516315672061,20.2012750175694
6,35.25,4.28922272460523,0.293854976939976,20.0890224276124
